"customer_id","first_name","last_name","address","apt_number","state","city","zip_code","phone_number","email_address","membership_flag","country_id","campaign_id","sent_date","opened","clicked","converted","conversion_amount","unsubscribe","customer_campaign_id"
12971,Grace,Perez,"160 Hill Road",Apt 8D,Greater Manchester,Manchester,M1 2AB,+44 7011393744,grace.perez12971@example.com,"0",2,,,,,,,,
15834,Emma,Carter,"524 Mill Lane",Apt 3C,West Midlands,Birmingham,B1 1AA,+44 7011401663,emma.carter15834@example.com,"1",2,,,,,,,,
17659,Emma,King,"869 Park Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7011409582,emma.king17659@example.com,"0",2,,,,,,,,
15299,Jacob,Roberts,"490 Lake Street",Apt 1C,West Midlands,Birmingham,B1 1AA,+44 7011417501,jacob.roberts15299@example.com,"0",2,,,,,,,,
15646,Mia,Morris,"633 Main Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7011425420,mia.morris15646@example.com,"0",2,,,,,,,,
13958,Isabella,Young,"254 Hill Court","",West Midlands,Birmingham,B1 1AA,+44 7011433339,isabella.young13958@example.com,"1",2,,,,,,,,
14443,Joseph,Edwards,"537 Spring Lane",Apt 10D,West Yorkshire,Leeds,LS1 4DY,+44 7011441258,joseph.edwards14443@example.com,"1",2,,,,,,,,
14156,Maya,Green,"436 Church Road",Apt 12A,County Dublin,Dublin,D02 X285,+353 811449177,maya.green14156@example.com,"1",8,,,,,,,,
16995,Logan,Parker,"529 Bridge Street",Apt 16A,Merseyside,Liverpool,L1 8JQ,+44 7011457096,logan.parker16995@example.com,"0",2,,,,,,,,
13402,Sophie,Lewis,"375 King Way","",West Yorkshire,Leeds,LS1 4DY,+44 7011465015,sophie.lewis13402@example.com,"0",2,,,,,,,,
18168,Elena,Reed,"350 River Street",Apt 11B,Greater London,London,SW1A 1AA,+44 7011472934,elena.reed18168@example.com,"0",2,,,,,,,,
17757,Ryan,Phillips,"840 River Road",Apt 15A,West Yorkshire,Leeds,LS1 4DY,+44 7011480853,ryan.phillips17757@example.com,"1",2,,,,,,,,
14625,Henry,Brown,"917 Maple Way",Apt 17D,West Midlands,Birmingham,B1 1AA,+44 7011488772,henry.brown14625@example.com,"0",2,,,,,,,,
13011,Jacob,Lewis,"672 High Drive",Apt 2C,Merseyside,Liverpool,L1 8JQ,+44 7011496691,jacob.lewis13011@example.com,"1",2,,,,,,,,
13798,Ava,Baker,"419 Lake Terrace","",West Midlands,Birmingham,B1 1AA,+44 7011504610,ava.baker13798@example.com,"1",2,,,,,,,,
15384,Zoe,Campbell,"826 Main Drive",Apt 24D,Greater Manchester,Manchester,M1 2AB,+44 7011512529,zoe.campbell15384@example.com,"1",2,,,,,,,,
14264,Chloe,Cook,"194 Bridge Drive","",Greater London,London,SW1A 1AA,+44 7011520448,chloe.cook14264@example.com,"0",2,,,,,,,,
13295,Alexander,Allen,"627 Hill Avenue",Apt 12D,Greater London,London,SW1A 1AA,+44 7011528367,alexander.allen13295@example.com,"1",2,,,,,,,,
16754,Nathan,Green,"455 Market Street","",Greater London,London,SW1A 1AA,+44 7011536286,nathan.green16754@example.com,"1",2,,,,,,,,
16634,Sophie,Parker,"705 Church Street","",West Yorkshire,Leeds,LS1 4DY,+44 7011544205,sophie.parker16634@example.com,"0",2,,,,,,,,
18239,Sarah,Perez,"78 Station Way",Apt 19A,Merseyside,Liverpool,L1 8JQ,+44 7011552124,sarah.perez18239@example.com,"1",2,,,,,,,,
14576,Mia,Perez,"390 Lake Road",Apt 17C,Merseyside,Liverpool,L1 8JQ,+44 7011560043,mia.perez14576@example.com,"0",2,,,,,,,,
13145,Alexander,Hall,"126 Oak Avenue",Apt 13A,West Yorkshire,Leeds,LS1 4DY,+44 7011567962,alexander.hall13145@example.com,"1",2,,,,,,,,
14395,Elena,Lewis,"229 Baker Drive",Apt 16B,West Midlands,Birmingham,B1 1AA,+44 7011575881,elena.lewis14395@example.com,"0",2,,,,,,,,
14865,William,Wilson,"930 Lake Road",Apt 11C,Greater London,London,SW1A 1AA,+44 7011583800,william.wilson14865@example.com,"1",2,,,,,,,,
15093,Ruby,Edwards,"317 Church Avenue",Apt 17B,Greater London,London,SW1A 1AA,+44 7011591719,ruby.edwards15093@example.com,"1",2,,,,,,,,
12738,Henry,Roberts,"515 Oak Way",Apt 12D,Berlin,Berlin,"10115",+49 1511599638,henry.roberts12738@example.com,"1",6,,,,,,,,
16150,William,Morgan,"77 Victoria Terrace",Apt 24D,Merseyside,Liverpool,L1 8JQ,+44 7011607557,william.morgan16150@example.com,"0",2,,,,,,,,
17552,Oliver,Carter,"85 River Way",Apt 15D,Merseyside,Liverpool,L1 8JQ,+44 7011615476,oliver.carter17552@example.com,"0",2,,,,,,,,
14236,Samuel,Roberts,"808 Bridge Avenue",Apt 5D,Merseyside,Liverpool,L1 8JQ,+44 7011623395,samuel.roberts14236@example.com,"0",2,,,,,,,,
17961,Olivia,Thomas,"321 Church Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7011631314,olivia.thomas17961@example.com,"1",2,,,,,,,,
14573,Samuel,Collins,"876 King Drive","",Greater Manchester,Manchester,M1 2AB,+44 7011639233,samuel.collins14573@example.com,"0",2,,,,,,,,
17135,Grace,Roberts,"639 Bridge Road",Apt 6B,Merseyside,Liverpool,L1 8JQ,+44 7011647152,grace.roberts17135@example.com,"1",2,,,,,,,,
17396,Adam,Morgan,"629 Park Street",Apt 1A,Greater Manchester,Manchester,M1 2AB,+44 7011655071,adam.morgan17396@example.com,"0",2,,,,,,,,
14213,Nora,Rogers,"225 Spring Terrace",Apt 1D,Greater London,London,SW1A 1AA,+44 7011662990,nora.rogers14213@example.com,"1",2,,,,,,,,
12967,Ethan,Young,"834 Cedar Drive",Apt 23A,Merseyside,Liverpool,L1 8JQ,+44 7011670909,ethan.young12967@example.com,"1",2,,,,,,,,
12686,Thomas,Carter,"218 Park Avenue","",Île-de-France,Paris,"75011",+33 611678828,thomas.carter12686@example.com,"1",3,,,,,,,,
14679,Nathan,Green,"143 Mill Road","",West Midlands,Birmingham,B1 1AA,+44 7011686747,nathan.green14679@example.com,"0",2,,,,,,,,
15240,Ava,Hall,"154 Queen Street","",West Yorkshire,Leeds,LS1 4DY,+44 7011694666,ava.hall15240@example.com,"1",2,,,,,,,,
18225,Maya,Carter,"896 Church Way",Apt 24C,West Yorkshire,Leeds,LS1 4DY,+44 7011702585,maya.carter18225@example.com,"1",2,,,,,,,,
13370,Owen,Wright,"537 Lake Court",Apt 16A,Greater Manchester,Manchester,M1 2AB,+44 7011710504,owen.wright13370@example.com,"1",2,,,,,,,,
16883,Lily,Parker,"256 High Way","",Greater London,London,SW1A 1AA,+44 7011718423,lily.parker16883@example.com,"1",2,,,,,,,,
13520,Zoe,Cook,"679 Garden Drive",Apt 4D,Geneva,Geneva,"1201",+41 711726342,zoe.cook13520@example.com,"0",9,,,,,,,,
12841,Daniel,Baker,"384 Maple Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7011734261,daniel.baker12841@example.com,"0",2,,,,,,,,
16905,Henry,Baker,"85 Cedar Court",Apt 9A,Merseyside,Liverpool,L1 8JQ,+44 7011742180,henry.baker16905@example.com,"1",2,,,,,,,,
12427,Liam,Nelson,"357 Bridge Way",Apt 7D,Bavaria,Munich,"80331",+49 1511750099,liam.nelson12427@example.com,"1",6,,,,,,,,
17967,Lucas,Brown,"740 Park Court",Apt 5B,Merseyside,Liverpool,L1 8JQ,+44 7011758018,lucas.brown17967@example.com,"1",2,,,,,,,,
16891,Maya,King,"641 Victoria Way",Apt 17D,West Midlands,Birmingham,B1 1AA,+44 7011765937,maya.king16891@example.com,"1",2,,,,,,,,
14589,Ella,Phillips,"387 Park Road",Apt 19C,Merseyside,Liverpool,L1 8JQ,+44 7011773856,ella.phillips14589@example.com,"0",2,,,,,,,,
14680,Ryan,Johnson,"281 Spring Lane",Apt 19D,County Galway,Galway,H91 V0HR,+353 811781775,ryan.johnson225@example.com,"1",8,,,,,,,,
17884,Eva,Morgan,"399 River Lane","",Greater Manchester,Manchester,M1 2AB,+44 7011789694,eva.morgan14680@example.com,"0",2,,,,,,,,
12557,Henry,Johnson,"438 River Terrace",Apt 14D,Greater London,London,SW1A 1AA,+44 7011797613,henry.johnson17884@example.com,"1",2,,,,,,,,
14083,Nathan,Taylor,"541 High Way",Apt 16D,Valencian Community,Valencia,"46001",+34 611805532,nathan.taylor12557@example.com,"0",10,,,,,,,,
13013,Charlotte,Turner,"360 Bridge Way",Apt 24C,West Midlands,Birmingham,B1 1AA,+44 7011813451,charlotte.turner14083@example.com,"0",2,,,,,,,,
14210,Jacob,Garcia,"295 Bridge Drive","",Merseyside,Liverpool,L1 8JQ,+44 7011821370,jacob.garcia13013@example.com,"0",2,,,,,,,,
16477,Elena,Allen,"716 Garden Way",Apt 18C,West Midlands,Birmingham,B1 1AA,+44 7011829289,elena.allen14210@example.com,"0",2,,,,,,,,
12600,Ava,Rogers,"398 Cedar Way",Apt 5C,West Midlands,Birmingham,B1 1AA,+44 7011837208,ava.rogers16477@example.com,"0",2,,,,,,,,
16013,Ethan,Davies,"462 Market Court","",Berlin,Berlin,"10115",+49 1511845127,ethan.davies12600@example.com,"1",6,,,,,,,,
17949,Grace,Morris,"150 Queen Lane","",Merseyside,Liverpool,L1 8JQ,+44 7011853046,grace.morris16013@example.com,"0",2,,,,,,,,
12779,Jack,Anderson,"433 Park Court","",Merseyside,Liverpool,L1 8JQ,+44 7011860965,jack.anderson17949@example.com,"1",2,,,,,,,,
16926,James,Morris,"171 Hill Court",Apt 7C,Masovian,Warsaw,"00-001",+48 511868884,james.morris12779@example.com,"0",11,,,,,,,,
17787,Ethan,Taylor,"101 Spring Lane",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7011876803,ethan.taylor16926@example.com,"0",2,,,,,,,,
12682,Oliver,Martin,"47 Cedar Court","",Greater Manchester,Manchester,M1 2AB,+44 7011884722,oliver.martin17787@example.com,"0",2,,,,,,,,
14723,Ethan,Brown,"591 Baker Road",Apt 11C,Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 611892641,ethan.brown12682@example.com,"1",3,,,,,,,,
17954,Nora,Edwards,"920 River Court","",West Yorkshire,Leeds,LS1 4DY,+44 7011900560,nora.edwards14723@example.com,"1",2,,,,,,,,
17819,Emily,Wright,"673 Market Avenue","",Greater London,London,SW1A 1AA,+44 7011908479,emily.wright17954@example.com,"0",2,,,,,,,,
12712,Ethan,Rogers,"207 Church Terrace",Apt 17C,West Midlands,Birmingham,B1 1AA,+44 7011916398,ethan.rogers17819@example.com,"0",2,,,,,,,,
15373,Lily,Evans,"153 Garden Way",Apt 1C,Berlin,Berlin,"10115",+49 1511924317,lily.evans12712@example.com,"1",6,,,,,,,,
16140,Isabella,Perez,"986 Park Drive",Apt 19A,West Yorkshire,Leeds,LS1 4DY,+44 7011932236,isabella.perez15373@example.com,"0",2,,,,,,,,
17198,Nora,Baker,"73 Queen Court","",West Midlands,Birmingham,B1 1AA,+44 7011940155,nora.baker16140@example.com,"0",2,,,,,,,,
17238,Sarah,Parker,"919 Victoria Road",Apt 10C,West Yorkshire,Leeds,LS1 4DY,+44 7011948074,sarah.parker17198@example.com,"0",2,,,,,,,,
12793,Jack,Anderson,"499 River Court",Apt 20C,Merseyside,Liverpool,L1 8JQ,+44 7011955993,jack.anderson17238@example.com,"0",2,,,,,,,,
15769,Ryan,Morris,"785 Bridge Lane",Apt 22A,Porto,Porto,"4000-007",+351 911963912,ryan.morris12793@example.com,"0",12,,,,,,,,
14396,Thomas,Collins,"89 Spring Road","",Merseyside,Liverpool,L1 8JQ,+44 7011971831,thomas.collins15769@example.com,"0",2,,,,,,,,
14898,Matthew,Garcia,"163 Church Way",Apt 15A,Merseyside,Liverpool,L1 8JQ,+44 7011979750,matthew.garcia14396@example.com,"1",2,,,,,,,,
12725,Clara,Reed,"930 Main Court",Apt 15B,Greater Manchester,Manchester,M1 2AB,+44 7011987669,clara.reed14898@example.com,"1",2,,,,,,,,
16725,Oliver,Turner,"582 Lake Drive",Apt 13C,Tuscany,Florence,"50122",+39 3011995588,oliver.turner12725@example.com,"1",13,,,,,,,,
12395,Laura,Miller,"56 Hill Way",Apt 18A,Greater London,London,SW1A 1AA,+44 7012003507,laura.miller16725@example.com,"1",2,,,,,,,,
16455,Jacob,Brown,"194 River Terrace",Apt 13D,Brussels-Capital,Brussels,"1000",+32 412011426,jacob.brown12395@example.com,"1",14,,,,,,,,
13081,Michael,Davies,"687 Bridge Avenue",Apt 12A,West Yorkshire,Leeds,LS1 4DY,+44 7012019345,michael.davies16455@example.com,"0",2,,,,,,,,
15545,Logan,Nelson,"755 Station Street",Apt 10D,Greater Manchester,Manchester,M1 2AB,+44 7012027264,logan.nelson13081@example.com,"1",2,,,,,,,,
17243,Chloe,Edwards,"245 Station Court","",Merseyside,Liverpool,L1 8JQ,+44 7012035183,chloe.edwards15545@example.com,"1",2,,,,,,,,
15465,Henry,Thomas,"686 Hill Street","",West Midlands,Birmingham,B1 1AA,+44 7012043102,henry.thomas17243@example.com,"1",2,,,,,,,,
15708,Liam,Cook,"622 Maple Lane",Apt 13D,Greater London,London,SW1A 1AA,+44 7012051021,liam.cook15465@example.com,"1",2,,,,,,,,
13089,Logan,Miller,"804 Maple Avenue",Apt 10B,Greater Manchester,Manchester,M1 2AB,+44 7012058940,logan.miller15708@example.com,"0",2,,,,,,,,
16033,Alexander,Rogers,"698 Park Lane","",Merseyside,Liverpool,L1 8JQ,+44 7012066859,alexander.rogers13089@example.com,"1",2,,,,,,,,
13838,Adam,Collins,"317 Market Street",Apt 19B,Greater Manchester,Manchester,M1 2AB,+44 7012074778,adam.collins16033@example.com,"1",2,,,,,,,,
15351,Ruby,Campbell,"362 Cedar Way",Apt 14B,West Yorkshire,Leeds,LS1 4DY,+44 7012082697,ruby.campbell13838@example.com,"1",2,,,,,,,,
18055,Michael,Martin,"494 Station Lane","",West Midlands,Birmingham,B1 1AA,+44 7012090616,michael.martin15351@example.com,"0",2,,,,,,,,
15038,Hannah,Taylor,"436 Bridge Avenue",Apt 9B,Greater Manchester,Manchester,M1 2AB,+44 7012098535,hannah.taylor18055@example.com,"1",2,,,,,,,,
18109,Nora,Davies,"877 Mill Road",Apt 7A,West Midlands,Birmingham,B1 1AA,+44 7012106454,nora.davies15038@example.com,"0",2,,,,,,,,
13069,Michael,Cook,"904 King Lane",Apt 19B,West Midlands,Birmingham,B1 1AA,+44 7012114373,michael.cook18109@example.com,"1",2,,,,,,,,
16241,Amelia,Scott,"940 Oak Lane",Apt 24A,West Yorkshire,Leeds,LS1 4DY,+44 7012122292,amelia.scott13069@example.com,"1",2,,,,,,,,
14800,Isabella,Cook,"416 Station Way",Apt 13D,West Yorkshire,Leeds,LS1 4DY,+44 7012130211,isabella.cook16241@example.com,"0",2,,,,,,,,
16839,Nora,Green,"378 Main Court",Apt 24D,Merseyside,Liverpool,L1 8JQ,+44 7012138130,nora.green14800@example.com,"1",2,,,,,,,,
16168,Amelia,Baker,"56 Spring Lane",Apt 1C,West Midlands,Birmingham,B1 1AA,+44 7012146049,amelia.baker16839@example.com,"1",2,,,,,,,,
16931,Alice,Reed,"312 River Lane","",Merseyside,Liverpool,L1 8JQ,+44 7012153968,alice.reed16168@example.com,"0",2,,,,,,,,
16814,David,Clark,"680 Park Drive",Apt 16D,West Yorkshire,Leeds,LS1 4DY,+44 7012161887,david.clark16931@example.com,"1",2,,,,,,,,
13269,Benjamin,Green,"747 Bridge Court","",West Yorkshire,Leeds,LS1 4DY,+44 7012169806,benjamin.green16814@example.com,"1",2,,,,,,,,
14813,Nora,Taylor,"869 King Street",Apt 14B,Merseyside,Liverpool,L1 8JQ,+44 7012177725,nora.taylor13269@example.com,"1",2,,,,,,,,
12567,Noah,Walker,"527 Lake Way","",Greater Manchester,Manchester,M1 2AB,+44 7012185644,noah.walker14813@example.com,"1",2,,,,,,,,
17062,Adam,Morgan,"685 Garden Street","",Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 612193563,adam.morgan12567@example.com,"0",3,,,,,,,,
15332,Oliver,Smith,"749 Market Drive","",Merseyside,Liverpool,L1 8JQ,+44 7012201482,oliver.smith17062@example.com,"1",2,,,,,,,,
14810,Charlotte,Evans,"546 River Lane","",Greater London,London,SW1A 1AA,+44 7012209401,charlotte.evans15332@example.com,"0",15,,,,,,,,
16353,Daniel,Green,"416 King Way",Apt 15B,Merseyside,Liverpool,L1 8JQ,+44 7012217320,daniel.green14810@example.com,"1",2,,,,,,,,
18118,Ella,Davies,"888 Maple Road",Apt 13D,Greater Manchester,Manchester,M1 2AB,+44 7012225239,ella.davies16353@example.com,"0",2,,,,,,,,
13831,Leo,Smith,"94 Garden Terrace",Apt 11A,Greater London,London,SW1A 1AA,+44 7012233158,leo.smith18118@example.com,"0",2,,,,,,,,
13506,Lucas,Anderson,"898 Spring Court","",Merseyside,Liverpool,L1 8JQ,+44 7012241077,lucas.anderson13831@example.com,"1",2,,,,,,,,
17796,Sarah,Hall,"587 Maple Avenue",Apt 11A,Greater London,London,SW1A 1AA,+44 7012248996,sarah.hall13506@example.com,"0",2,,,,,,,,
15716,Alice,Walker,"739 Cedar Road","",Greater Manchester,Manchester,M1 2AB,+44 7012256915,alice.walker17796@example.com,"0",2,,,,,,,,
18156,Isabella,Rogers,"408 Bridge Way",Apt 24B,Merseyside,Liverpool,L1 8JQ,+44 7012264834,isabella.rogers15716@example.com,"0",2,,,,,,,,
15221,Matthew,Green,"457 Station Road","",Greater London,London,SW1A 1AA,+44 7012272753,matthew.green18156@example.com,"1",2,,,,,,,,
16983,Joseph,Nelson,"344 Oak Drive",Apt 15D,Merseyside,Liverpool,L1 8JQ,+44 7012280672,joseph.nelson15221@example.com,"0",2,,,,,,,,
17059,Samuel,Morris,"452 Church Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7012288591,samuel.morris16983@example.com,"0",2,,,,,,,,
16327,Ethan,Clark,"94 Market Avenue",Apt 21B,Merseyside,Liverpool,L1 8JQ,+44 7012296510,ethan.clark17059@example.com,"0",2,,,,,,,,
17211,Alexander,Baker,"15 Victoria Court",Apt 9A,West Yorkshire,Leeds,LS1 4DY,+44 7012304429,alexander.baker16327@example.com,"1",2,,,,,,,,
17026,Sophia,Martin,"580 Bridge Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7012312348,sophia.martin17211@example.com,"1",2,,,,,,,,
15570,Samuel,Morris,"622 Park Terrace","",Greater London,London,SW1A 1AA,+44 7012320267,samuel.morris17026@example.com,"1",2,,,,,,,,
15880,Michael,Davies,"582 Station Avenue",Apt 6B,West Yorkshire,Leeds,LS1 4DY,+44 7012328186,michael.davies15570@example.com,"0",2,,,,,,,,
16718,Ella,Hall,"74 Church Terrace","",West Midlands,Birmingham,B1 1AA,+44 7012336105,ella.hall15880@example.com,"1",2,,,,,,,,
15808,Jacob,Wilson,"976 Station Court",Apt 7D,West Midlands,Birmingham,B1 1AA,+44 7012344024,jacob.wilson16718@example.com,"1",2,,,,,,,,
17858,William,Young,"415 Park Terrace",Apt 11D,Greater London,London,SW1A 1AA,+44 7012351943,william.young15808@example.com,"1",2,,,,,,,,
16393,Chloe,Cook,"338 Baker Lane",Apt 6D,West Midlands,Birmingham,B1 1AA,+44 7012359862,chloe.cook17858@example.com,"1",2,,,,,,,,
14161,Ethan,Campbell,"810 Station Way",Apt 13C,West Midlands,Birmingham,B1 1AA,+44 7012367781,ethan.campbell16393@example.com,"0",2,,,,,,,,
17863,David,Garcia,"568 Church Street",Apt 15B,Greater London,London,SW1A 1AA,+44 7012375700,david.garcia14161@example.com,"1",2,,,,,,,,
16411,Ethan,Wilson,"824 Hill Court","",West Yorkshire,Leeds,LS1 4DY,+44 7012383619,ethan.wilson17863@example.com,"0",2,,,,,,,,
16402,Isabella,Lewis,"742 Hill Terrace","",West Midlands,Birmingham,B1 1AA,+44 7012391538,isabella.lewis16411@example.com,"0",2,,,,,,,,
15023,Jacob,Reed,"528 Hill Street",Apt 12A,Merseyside,Liverpool,L1 8JQ,+44 7012399457,jacob.reed16402@example.com,"1",2,,,,,,,,
17402,Elena,Clark,"373 Church Street",Apt 21D,Greater London,London,SW1A 1AA,+44 7012407376,elena.clark15023@example.com,"0",2,,,,,,,,
15426,Chloe,Evans,"274 Station Lane",Apt 13D,West Midlands,Birmingham,B1 1AA,+44 7012415295,chloe.evans17402@example.com,"1",2,,,,,,,,
12647,Ryan,Parker,"35 Garden Road","",Merseyside,Liverpool,L1 8JQ,+44 7012423214,ryan.parker15426@example.com,"1",2,,,,,,,,
15894,Ava,Walker,"361 Lake Lane",Apt 12D,Berlin,Berlin,"10115",+49 1512431133,ava.walker12647@example.com,"1",6,,,,,,,,
15867,Thomas,Perez,"317 Maple Road","",Greater London,London,SW1A 1AA,+44 7012439052,thomas.perez15894@example.com,"1",2,,,,,,,,
14506,Nora,Evans,"178 Station Avenue",Apt 11D,West Midlands,Birmingham,B1 1AA,+44 7012446971,nora.evans15867@example.com,"0",2,,,,,,,,
15555,Jack,Nelson,"200 Hill Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7012454890,jack.nelson14506@example.com,"1",2,,,,,,,,
13034,Henry,Perez,"408 Oak Lane","",Merseyside,Liverpool,L1 8JQ,+44 7012462809,henry.perez15555@example.com,"1",2,,,,,,,,
15889,David,Evans,"559 Church Way","",Greater London,London,SW1A 1AA,+44 7012470728,david.evans13034@example.com,"0",2,,,,,,,,
15953,Ava,Lewis,"511 Main Way",Apt 20D,West Yorkshire,Leeds,LS1 4DY,+44 7012478647,ava.lewis15889@example.com,"0",2,,,,,,,,
16143,Ava,Green,"478 Baker Avenue",Apt 23C,Merseyside,Liverpool,L1 8JQ,+44 7012486566,ava.green15953@example.com,"1",2,,,,,,,,
12720,Alice,Davies,"330 Queen Lane","",Merseyside,Liverpool,L1 8JQ,+44 7012494485,alice.davies16143@example.com,"0",2,,,,,,,,
16422,Sophie,Walker,"438 Baker Avenue",Apt 14B,Bavaria,Munich,"80331",+49 1512502404,sophie.walker12720@example.com,"1",6,,,,,,,,
12747,Leo,Edwards,"670 Church Avenue",Apt 5B,West Yorkshire,Leeds,LS1 4DY,+44 7012510323,leo.edwards16422@example.com,"0",2,,,,,,,,
15502,Thomas,Morgan,"377 Oak Court","",West Midlands,Birmingham,B1 1AA,+44 7012518242,thomas.morgan12747@example.com,"1",2,,,,,,,,
12763,Ruby,Parker,"428 Garden Terrace",Apt 15D,West Yorkshire,Leeds,LS1 4DY,+44 7012526161,ruby.parker15502@example.com,"0",2,,,,,,,,
14081,Sophia,Rogers,"789 Station Drive","",Tokyo,Tokyo,"100-0001",+81 90-0140-0660,sophia.rogers12763@example.com,"1",16,,,,,,,,
17965,Logan,Allen,"478 Spring Court",Apt 4A,Greater Manchester,Manchester,M1 2AB,+44 7012541999,logan.allen14081@example.com,"1",2,,,,,,,,
14404,Elena,Edwards,"385 Bridge Street",Apt 15B,West Midlands,Birmingham,B1 1AA,+44 7012549918,elena.edwards17965@example.com,"0",2,,,,,,,,
13579,Liam,Clark,"43 Lake Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7012557837,liam.clark14404@example.com,"1",2,,,,,,,,
13174,Thomas,Thomas,"252 High Way",Apt 20D,Greater London,London,SW1A 1AA,+44 7012565756,thomas.thomas13579@example.com,"0",2,,,,,,,,
15987,Maya,Roberts,"843 High Street",Apt 18C,Greater Manchester,Manchester,M1 2AB,+44 7012573675,maya.roberts13174@example.com,"0",2,,,,,,,,
17677,Logan,Wright,"730 Victoria Drive",Apt 17A,Merseyside,Liverpool,L1 8JQ,+44 7012581594,logan.wright15987@example.com,"1",2,,,,,,,,
13652,Owen,Carter,"293 River Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7012589513,owen.carter17677@example.com,"0",2,,,,,,,,
12586,Isabella,Nelson,"601 Market Terrace",Apt 3A,West Midlands,Birmingham,B1 1AA,+44 7012597432,isabella.nelson13652@example.com,"1",2,,,,,,,,
17428,Matthew,Hall,"908 Mill Court",Apt 11A,Lombardy,Milan,"20121",+39 3012605351,matthew.hall12586@example.com,"0",13,,,,,,,,
16161,Nathan,Turner,"724 Mill Road",Apt 13B,Greater London,London,SW1A 1AA,+44 7012613270,nathan.turner17428@example.com,"1",2,,,,,,,,
16858,Amelia,Campbell,"858 Victoria Way",Apt 5D,West Yorkshire,Leeds,LS1 4DY,+44 7012621189,amelia.campbell16161@example.com,"1",2,,,,,,,,
18219,Sarah,Taylor,"651 Lake Street","",West Midlands,Birmingham,B1 1AA,+44 7012629108,sarah.taylor16858@example.com,"1",2,,,,,,,,
14293,Thomas,Turner,"991 Hill Lane",Apt 5C,Greater Manchester,Manchester,M1 2AB,+44 7012637027,thomas.turner18219@example.com,"1",2,,,,,,,,
14748,Grace,Davies,"266 King Way",Apt 21B,Greater Manchester,Manchester,M1 2AB,+44 7012644946,grace.davies14293@example.com,"0",2,,,,,,,,
16638,Lily,Young,"783 Station Terrace",Apt 23A,Greater London,London,SW1A 1AA,+44 7012652865,lily.young14748@example.com,"0",2,,,,,,,,
17674,Amelia,Phillips,"617 Station Court","",Greater London,London,SW1A 1AA,+44 7012660784,amelia.phillips16638@example.com,"1",2,,,,,,,,
12808,Ava,Mitchell,"499 King Lane",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7012668703,ava.mitchell17674@example.com,"0",2,,,,,,,,
13094,Alexander,Baker,"150 Cedar Avenue",Apt 22B,Lisbon,Lisbon,"1100-001",+351 912676622,alexander.baker12808@example.com,"0",12,,,,,,,,
